original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
minus_5_346745,"Só tenho elogios com esse maravilhos smartphone! Simplesmente o melhor que já puder conhecer, várias opções de aplicativos, câmera de excelente resolução, acesso muito rápido a redes sociais.
Eu quero um!!!!

O que gostei: Não ainda, espero ganhar desse site, pois é o melhor que já vi em termo de tudo, Samsung se superou!!!

O que não gostei: Nada contra!","so tenho elogios com esse maravilhos smartphone! simplesmente o melhor que ja puder conhecer, varias opcoes de aplicativos, camera de excelente resolucao, acesso muito rapido a redes sociais.
eu quero um!!!!

o que gostei: nao ainda, espero ganhar desse site, pois e o melhor que ja vi em termo de tudo, samsung se superou!!!

o que nao gostei: nada contra!","['so', 'tenho', 'elogios', 'com', 'esse', 'maravilhos', 'smartphone', 'simplesmente', 'melhor', 'que', 'ja', 'puder', 'conhecer', 'varias', 'opcoes', 'de', 'aplicativos', 'camera', 'de', 'excelente', 'resolucao', 'acesso', 'muito', 'rapido', 'redes', 'sociais', 'eu', 'quero', 'um', 'que', 'gostei', 'nao', 'ainda', 'espero', 'ganhar', 'desse', 'site', 'pois', 'melhor', 'que', 'ja', 'vi', 'em', 'termo', 'de', 'tudo', 'samsung', 'se', 'superou', 'que', 'nao', 'gostei', 'nada', 'contra']",1.0,4,2,2
2_257590,"Estou muito satisfeito; a qualidade da imagem, a definição e a realidade das cores é ótima.

O que gostei: Ótimos recursos, como as portas USB e o adaptador wireless.

O que não gostei: Precisa de uma rede wireless com sinal mais forte que um laptop, por exemplo, para conseguir se conectar.","estou muito satisfeito; a qualidade da imagem, a definicao e a realidade das cores e otima.

o que gostei: otimos recursos, como as portas usb e o adaptador wireless.

o que nao gostei: precisa de uma rede wireless com sinal mais forte que um laptop, por exemplo, para conseguir se conectar.","['estou', 'muito', 'satisfeito', 'qualidade', 'da', 'imagem', 'definicao', 'realidade', 'das', 'cores', 'otima', 'que', 'gostei', 'otimos', 'recursos', 'como', 'as', 'portas', 'usb', 'adaptador', 'wireless', 'que', 'nao', 'gostei', 'precisa', 'de', 'uma', 'rede', 'wireless', 'com', 'sinal', 'mais', 'forte', 'que', 'um', 'laptop', 'por', 'exemplo', 'para', 'conseguir', 'se', 'conectar']",1.0,4,4,4
0_210626,"Fogão que atende todas as expectativas de quem o compra. Preparo rápido dos alimentos. Poderia ser melhor se não manchasse de modo irreversível os bocais.

O que gostei: Design, inox, tamanho, rapidez no aquecimento e preparo de alimentos.

O que não gostei: Baixa qualidade dos bocais.","fogao que atende todas as expectativas de quem o compra. preparo rapido dos alimentos. poderia ser melhor se nao manchasse de modo irreversivel os bocais.

o que gostei: design, inox, tamanho, rapidez no aquecimento e preparo de alimentos.

o que nao gostei: baixa qualidade dos bocais.","['fogao', 'que', 'atende', 'todas', 'as', 'expectativas', 'de', 'quem', 'compra', 'preparo', 'rapido', 'dos', 'alimentos', 'poderia', 'ser', 'melhor', 'se', 'nao', 'manchasse', 'de', 'modo', 'irreversivel', 'os', 'bocais', 'que', 'gostei', 'design', 'inox', 'tamanho', 'rapidez', 'no', 'aquecimento', 'preparo', 'de', 'alimentos', 'que', 'nao', 'gostei', 'baixa', 'qualidade', 'dos', 'bocais']",1.0,4,3,3
0_100216,"é muito legal caso você tenha um pc eu aconcelho a comprar.Como eu ja disse,não tenho nada do que reclamar.

O que gostei: Este jogo é muito legal e tem o som perfeito tem muitos personagens para jogar.Adorei o jogo

O que não gostei: Eu não tenho nada do que reclamar.","e muito legal caso voce tenha um pc eu aconcelho a comprar.como eu ja disse,nao tenho nada do que reclamar.

o que gostei: este jogo e muito legal e tem o som perfeito tem muitos personagens para jogar.adorei o jogo

o que nao gostei: eu nao tenho nada do que reclamar.","['muito', 'legal', 'caso', 'voce', 'tenha', 'um', 'pc', 'eu', 'aconcelho', 'comprar', 'como', 'eu', 'ja', 'disse', 'nao', 'tenho', 'nada', 'do', 'que', 'reclamar', 'que', 'gostei', 'este', 'jogo', 'muito', 'legal', 'tem', 'som', 'perfeito', 'tem', 'muitos', 'personagens', 'para', 'jogar', 'adorei', 'jogo', 'que', 'nao', 'gostei', 'eu', 'nao', 'tenho', 'nada', 'do', 'que', 'reclamar']",1.0,4,8,8
0_450830,Muito bom o equipamento atendeu as minhas expectativas.,muito bom o equipamento atendeu as minhas expectativas.,"['muito', 'bom', 'equipamento', 'atendeu', 'as', 'minhas', 'expectativas']",1.0,5,7,7
0_437891,"UMA EXCELENTE TV COM FUNÇÕES QUE ME SERVIRAM PERFEITAMENTE. UMA FUNÇÃO 3D MARAVILHOSA, OS MELHORES OCULOS 3D. EXCELENTE TV. ACESSO A INTERNET, VIDEOS E MUITA QUALIDADE DE IMAGEM E VELOCIDADE. DEMAIS.","uma excelente tv com funcoes que me serviram perfeitamente. uma funcao 3d maravilhosa, os melhores oculos 3d. excelente tv. acesso a internet, videos e muita qualidade de imagem e velocidade. demais.","['uma', 'excelente', 'tv', 'com', 'funcoes', 'que', 'me', 'serviram', 'perfeitamente', 'uma', 'funcao', '3d', 'maravilhosa', 'os', 'melhores', 'oculos', '3d', 'excelente', 'tv', 'acesso', 'internet', 'videos', 'muita', 'qualidade', 'de', 'imagem', 'velocidade', 'demais']",1.0,5,1,1
0_244646,"O produto é bom, com exceção dos queimadores que tem uma textura porosa, que impede a limpeza. Este foi meu unico descontentamento, mas suficiente para eu devolver o produto, por não conseguiria conviver sem efetuar a limpeza.
Ao relatar isto ao SAC não levaram em consideração minha reclamação, nem mesmo registraram para análise.
Como estou dentro do prazo de 7 dias, devolvi o produto a loja....Infelizmente!

O que gostei: Robusto, bocas grandes, forno grande, sem muito contornos q facilita a limpeza.

O que não gostei: Dos queimadores...textura porosa...não tem meio de efetuar a limpeza, por isto estou devolvendo.","o produto e bom, com excecao dos queimadores que tem uma textura porosa, que impede a limpeza. este foi meu unico descontentamento, mas suficiente para eu devolver o produto, por nao conseguiria conviver sem efetuar a limpeza.
ao relatar isto ao sac nao levaram em consideracao minha reclamacao, nem mesmo registraram para analise.
como estou dentro do prazo de 7 dias, devolvi o produto a loja....infelizmente!

o que gostei: robusto, bocas grandes, forno grande, sem muito contornos q facilita a limpeza.

o que nao gostei: dos queimadores...textura porosa...nao tem meio de efetuar a limpeza, por isto estou devolvendo.","['produto', 'bom', 'com', 'excecao', 'dos', 'queimadores', 'que', 'tem', 'uma', 'textura', 'porosa', 'que', 'impede', 'limpeza', 'este', 'foi', 'meu', 'unico', 'descontentamento', 'mas', 'suficiente', 'para', 'eu', 'devolver', 'produto', 'por', 'nao', 'conseguiria', 'conviver', 'sem', 'efetuar', 'limpeza', 'ao', 'relatar', 'isto', 'ao', 'sac', 'nao', 'levaram', 'em', 'consideracao', 'minha', 'reclamacao', 'nem', 'mesmo', 'registraram', 'para', 'analise', 'como', 'estou', 'dentro', 'do', 'prazo', 'de', 'dias', 'devolvi', 'produto', 'loja', 'infelizmente', 'que', 'gostei', 'robusto', 'bocas', 'grandes', 'forno', 'grande', 'sem', 'muito', 'contornos', 'facilita', 'limpeza', 'que', 'nao', 'gostei', 'dos', 'queimadores', 'textura', 'porosa', 'nao', 'tem', 'meio', 'de', 'efetuar', 'limpeza', 'por', 'isto', 'estou', 'devolvendo']",0.0,2,2,2
minus_5_457401,"É um ótimo produto. Assisto filmes,vídeos e clips, e fico super satisfeita, pois, a imagem e o som são MARAVILHOSOS. Por isso eu RECOMENDO.","e um otimo produto. assisto filmes,videos e clips, e fico super satisfeita, pois, a imagem e o som sao maravilhosos. por isso eu recomendo.","['um', 'otimo', 'produto', 'assisto', 'filmes', 'videos', 'clips', 'fico', 'super', 'satisfeita', 'pois', 'imagem', 'som', 'sao', 'maravilhosos', 'por', 'isso', 'eu', 'recomendo']",1.0,5,5,5
0_207657,"Jogo muito bom, gráficos realistas e som muito bom.

O que gostei: Bom

O que não gostei: Nada","jogo muito bom, graficos realistas e som muito bom.

o que gostei: bom

o que nao gostei: nada","['jogo', 'muito', 'bom', 'graficos', 'realistas', 'som', 'muito', 'bom', 'que', 'gostei', 'bom', 'que', 'nao', 'gostei', 'nada']",1.0,5,4,4
0_434993,"Noa tenho o produto, mais recomendo tenho parentes que ja poassui o mesmo. Recomendo!","noa tenho o produto, mais recomendo tenho parentes que ja poassui o mesmo. recomendo!","['noa', 'tenho', 'produto', 'mais', 'recomendo', 'tenho', 'parentes', 'que', 'ja', 'poassui', 'mesmo', 'recomendo']",1.0,5,4,4
2_139497,"Em termos de funções o aparelho parece bom, mas não tive condições de avaliar completamente, pois o meu apresentou problemas na 1ª semana de uso. A LG, se fosse uma empresa séria, teria substituído o aparalho e recolhido o que estava com defeito para estudar e desenvolver uma solução que funcionasse, logo quando apresentou o problema pela 1ª vez. Infelizmente tive aguardara todos os prazos e ainda estou aguardando uma ligação para negociar. NÃO ACONSELHO, A ASSISTÊNCIA É PÉSSIMA.

O que gostei: internet

O que não gostei: com 7 dias de uso o aparelho apresentou defeito. Foi para assistência 2 vezes, e em cada umas delas passou 30 dias sem solução do defeito. Agora ainda tenho que aguardar a LG me ligar para poder negociar ou outro aparelho, ou a restituição do valor.","em termos de funcoes o aparelho parece bom, mas nao tive condicoes de avaliar completamente, pois o meu apresentou problemas na 1a semana de uso. a lg, se fosse uma empresa seria, teria substituido o aparalho e recolhido o que estava com defeito para estudar e desenvolver uma solucao que funcionasse, logo quando apresentou o problema pela 1a vez. infelizmente tive aguardara todos os prazos e ainda estou aguardando uma ligacao para negociar. nao aconselho, a assistencia e pessima.

o que gostei: internet

o que nao gostei: com 7 dias de uso o aparelho apresentou defeito. foi para assistencia 2 vezes, e em cada umas delas passou 30 dias sem solucao do defeito. agora ainda tenho que aguardar a lg me ligar para poder negociar ou outro aparelho, ou a restituicao do valor.","['em', 'termos', 'de', 'funcoes', 'aparelho', 'parece', 'bom', 'mas', 'nao', 'tive', 'condicoes', 'de', 'avaliar', 'completamente', 'pois', 'meu', 'apresentou', 'problemas', 'na', '1a', 'semana', 'de', 'uso', 'lg', 'se', 'fosse', 'uma', 'empresa', 'seria', 'teria', 'substituido', 'aparalho', 'recolhido', 'que', 'estava', 'com', 'defeito', 'para', 'estudar', 'desenvolver', 'uma', 'solucao', 'que', 'funcionasse', 'logo', 'quando', 'apresentou', 'problema', 'pela', '1a', 'vez', 'infelizmente', 'tive', 'aguardara', 'todos', 'os', 'prazos', 'ainda', 'estou', 'aguardando', 'uma', 'ligacao', 'para', 'negociar', 'nao', 'aconselho', 'assistencia', 'pessima', 'que', 'gostei', 'internet', 'que', 'nao', 'gostei', 'com', 'dias', 'de', 'uso', 'aparelho', 'apresentou', 'defeito', 'foi', 'para', 'assistencia', 'vezes', 'em', 'cada', 'umas', 'delas', 'passou', '30', 'dias', 'sem', 'solucao', 'do', 'defeito', 'agora', 'ainda', 'tenho', 'que', 'aguardar', 'lg', 'me', 'ligar', 'para', 'poder', 'negociar', 'ou', 'outro', 'aparelho', 'ou', 'restituicao', 'do', 'valor']",0.0,2,5,5
0_368464,"É alma com cheiro de cristal mais puro. É delicioso!

O que gostei: maravilhoso!","e alma com cheiro de cristal mais puro. e delicioso!

o que gostei: maravilhoso!","['alma', 'com', 'cheiro', 'de', 'cristal', 'mais', 'puro', 'delicioso', 'que', 'gostei', 'maravilhoso']",1.0,5,3,3
8_297227,"Boa TV com bons recursos pecando por só rodar vídeos pelo navegador web até a versão 8.0 do flash player.
Obs: Não é possível realiar a atualização do flash player para uma versão mais recente.

O que gostei: Excelente qualidade de imagem, recurso 3D muito bom com óculos passivos leves e confortáveis.

O que não gostei: - Só reproduz vídeos pelo  navegador web quando desenvolvidos usando até  a versão 8 do flash player. Como atualmente a maioria  dos  vídeos na versão 10, praticamente não reproduz vídeo algum.  É decepcionante abrir uma página web pelo navegador e no local do vídeo ter que ver um símbolo do flash player 8.
A resposta da LG é que não existe nenhuma previsão passa atualização do flash player para uma versão atual.  Provavelmente nunca será atualizado. Só reproduz vídeo adquadamente usando as APPS prontas, como por exemplo netflix, netmovies, youtube (não pelo navegador como já dito) e outras APPS.
- Outro ponto negativo é a reprodução automática de vídeos do yotube que incomoda muito.  Ao clicar na APP do Youtube automaticamente a tv começa a exibir os vídeos mais acessados, inclusive é necessário ficar alerta, pois é possível que automaticamente seja exibido um vídeo com cenas inadequadas para menores; ou seja ao acessar a APP do youtube tire as crianças da sala.","boa tv com bons recursos pecando por so rodar videos pelo navegador web ate a versao 8.0 do flash player.
obs: nao e possivel realiar a atualizacao do flash player para uma versao mais recente.

o que gostei: excelente qualidade de imagem, recurso 3d muito bom com oculos passivos leves e confortaveis.

o que nao gostei: - so reproduz videos pelo  navegador web quando desenvolvidos usando ate  a versao 8 do flash player. como atualmente a maioria  dos  videos na versao 10, praticamente nao reproduz video algum.  e decepcionante abrir uma pagina web pelo navegador e no local do video ter que ver um simbolo do flash player 8.
a resposta da lg e que nao existe nenhuma previsao passa atualizacao do flash player para uma versao atual.  provavelmente nunca sera atualizado. so reproduz video adquadamente usando as apps prontas, como por exemplo netflix, netmovies, youtube (nao pelo navegador como ja dito) e outras apps.
- outro ponto negativo e a reproducao automatica de videos do yotube que incomoda muito.  ao clicar na app do youtube automaticamente a tv comeca a exibir os videos mais acessados, inclusive e necessario ficar alerta, pois e possivel que automaticamente seja exibido um video com cenas inadequadas para menores; ou seja ao acessar a app do youtube tire as criancas da sala.","['boa', 'tv', 'com', 'bons', 'recursos', 'pecando', 'por', 'so', 'rodar', 'videos', 'pelo', 'navegador', 'web', 'ate', 'versao', 'do', 'flash', 'player', 'obs', 'nao', 'possivel', 'realiar', 'atualizacao', 'do', 'flash', 'player', 'para', 'uma', 'versao', 'mais', 'recente', 'que', 'gostei', 'excelente', 'qualidade', 'de', 'imagem', 'recurso', '3d', 'muito', 'bom', 'com', 'oculos', 'passivos', 'leves', 'confortaveis', 'que', 'nao', 'gostei', 'so', 'reproduz', 'videos', 'pelo', 'navegador', 'web', 'quando', 'desenvolvidos', 'usando', 'ate', 'versao', 'do', 'flash', 'player', 'como', 'atualmente', 'maioria', 'dos', 'videos', 'na', 'versao', '10', 'praticamente', 'nao', 'reproduz', 'video', 'algum', 'decepcionante', 'abrir', 'uma', 'pagina', 'web', 'pelo', 'navegador', 'no', 'local', 'do', 'video', 'ter', 'que', 'ver', 'um', 'simbolo', 'do', 'flash', 'player', 'resposta', 'da', 'lg', 'que', 'nao', 'existe', 'nenhuma', 'previsao', 'passa', 'atualizacao', 'do', 'flash', 'player', 'para', 'uma', 'versao', 'atual', 'provavelmente', 'nunca', 'sera', 'atualizado', 'so', 'reproduz', 'video', 'adquadamente', 'usando', 'as', 'apps', 'prontas', 'como', 'por', 'exemplo', 'netflix', 'netmovies', 'youtube', 'nao', 'pelo', 'navegador', 'como', 'ja', 'dito', 'outras', 'apps', 'outro', 'ponto', 'negativo', 'reproducao', 'automatica', 'de', 'videos', 'do', 'yotube', 'que', 'incomoda', 'muito', 'ao', 'clicar', 'na', 'app', 'do', 'youtube', 'automaticamente', 'tv', 'comeca', 'exibir', 'os', 'videos', 'mais', 'acessados', 'inclusive', 'necessario', 'ficar', 'alerta', 'pois', 'possivel', 'que', 'automaticamente', 'seja', 'exibido', 'um', 'video', 'com', 'cenas', 'inadequadas', 'para', 'menores', 'ou', 'seja', 'ao', 'acessar', 'app', 'do', 'youtube', 'tire', 'as', 'criancas', 'da', 'sala']",,3,-1,3
0_470093,"Comprei essa tv e não me arrependo.
Uma das melhores smart tv do mercado.
A única função que ela não tem é de conversor 3D.
Conectividade nota 10.
Som de alta qualidade em hd.","comprei essa tv e nao me arrependo.
uma das melhores smart tv do mercado.
a unica funcao que ela nao tem e de conversor 3d.
conectividade nota 10.
som de alta qualidade em hd.","['comprei', 'essa', 'tv', 'nao', 'me', 'arrependo', 'uma', 'das', 'melhores', 'smart', 'tv', 'do', 'mercado', 'unica', 'funcao', 'que', 'ela', 'nao', 'tem', 'de', 'conversor', '3d', 'conectividade', 'nota', '10', 'som', 'de', 'alta', 'qualidade', 'em', 'hd']",1.0,5,5,5
minus_1_198109,"exelente

O que gostei: e uma tv. de qualidade muito boa.

O que não gostei: não tenho o que dizer nada sobre o produto adiquido.exelente","exelente

o que gostei: e uma tv. de qualidade muito boa.

o que nao gostei: nao tenho o que dizer nada sobre o produto adiquido.exelente","['exelente', 'que', 'gostei', 'uma', 'tv', 'de', 'qualidade', 'muito', 'boa', 'que', 'nao', 'gostei', 'nao', 'tenho', 'que', 'dizer', 'nada', 'sobre', 'produto', 'adiquido', 'exelente']",0.0,1,7,7
0_81908,"Custo beneficio muito bom

O que gostei: Bastante silencioso

O que não gostei: Só me arrependi de não ter comprado com controle remoto porque não havia pronta entrega","custo beneficio muito bom

o que gostei: bastante silencioso

o que nao gostei: so me arrependi de nao ter comprado com controle remoto porque nao havia pronta entrega","['custo', 'beneficio', 'muito', 'bom', 'que', 'gostei', 'bastante', 'silencioso', 'que', 'nao', 'gostei', 'so', 'me', 'arrependi', 'de', 'nao', 'ter', 'comprado', 'com', 'controle', 'remoto', 'porque', 'nao', 'havia', 'pronta', 'entrega']",1.0,4,7,7
